source,target,value
graph,waveform,1
graph,vertical,1
graph,lower,1
graph,curve,1
graph,length,1
graph,window,1
waveform,lines,1
waveform,lower,1
waveform,line,1
vertical,waveform,1
vertical,line,1
vertical,window,1
lower,plots,1
lower,window,1
curve,matrix,1
curve,lower,1
curve,waveform,1
length,samples,1
length,positive,1
length,sinusoid,1
window,gray,1
window,line,1
window,lines,1
