source,target,value
electronic,sliding,1
electronic,incorporate,1
electronic,141.79,1
electronic,1-gray,1
electronic,5-point,1
electronic,"11,1",1
sliding,giving,1
sliding,vector,1
sliding,scaled,1
incorporate,yaxis,1
incorporate,building,1
incorporate,six,1
141.79,ten,1
141.79,across,1
141.79,command,1
1-gray,m-files,1
1-gray,time-invariance,1
1-gray,check,1
5-point,shows,1
5-point,plotted,1
5-point,panel,1
"11,1",xx,1
"11,1",l,1
"11,1",*,1
