source,target,value
multiplied,exactly,1
multiplied,equal,1
multiplied,its,1
multiplied,given,1
multiplied,reconstructed,1
multiplied,finite,1
exactly,equal,1
exactly,reconstructed,1
exactly,finite,1
equal,its,1
equal,zero,1
its,each,1
its,zero,1
its,nonzero,1
given,which,1
given,obtained,1
given,related,1
reconstructed,finite,1
reconstructed,its,1
reconstructed,obtained,1
finite,only,1
finite,also,1
finite,such,1
