source,target,value
interesting,way,1
interesting,out,1
interesting,very,1
interesting,often,1
interesting,filters,1
interesting,might,1
way,out,1
way,very,1
way,make,1
out,make,1
out,very,1
very,mathematical,1
very,product,1
very,much,1
often,might,1
often,very,1
often,just,1
filters,very,1
filters,design,1
might,may,1
might,should,1
