source,target,value
typical,lpf,1
typical,line,1
typical,window,1
typical,dashed,1
typical,hann,1
typical,five,1
lpf,rectangular,1
lpf,vector,1
lpf,scaled,1
line,window,1
line,lines,1
line,gray,1
window,gray,1
window,lines,1
dashed,lpf,1
dashed,gray,1
dashed,hann,1
hann,rectangular,1
hann,lpf,1
hann,matrix,1
five,harmonic,1
five,converter,1
five,rectangular,1
