source,target,value
drawing,provides,1
drawing,around,1
drawing,up,1
drawing,mathematicians,1
drawing,musical,1
drawing,matrix,1
provides,four,1
provides,being,1
provides,through,1
around,locations,1
around,times,1
around,four,1
up,vectors,1
up,computer,1
up,image,1
mathematicians,operation,1
mathematicians,provides,1
mathematicians,electrical,1
musical,computer,1
musical,using,1
musical,pulse,1
matrix,constant,1
matrix,vector,1
matrix,region,1
