source,target,value
error,while,1
error,using,1
error,order,1
error,operation,1
error,direct,1
error,rotation,1
while,th,1
while,rate,1
using,digital,1
using,long,1
using,good,1
order,results,1
order,while,1
order,using,1
operation,rotation,1
operation,using,1
operation,order,1
direct,while,1
direct,order,1
rotation,using,1
