source,target,value
complicated,way,1
complicated,more,1
complicated,many,1
complicated,much,1
complicated,some,1
complicated,may,1
way,out,1
way,very,1
way,make,1
more,many,1
more,some,1
more,our,1
many,some,1
many,no,1
much,very,1
much,needed,1
much,work,1
some,no,1
some,after,1
may,might,1
may,should,1
may,much,1
