source,target,value
need,now,1
need,might,1
need,should,1
need,may,1
need,use,1
need,do,1
now,use,1
now,take,1
might,may,1
might,often,1
might,should,1
should,may,1
should,what,1
may,much,1
use,take,1
use,want,1
do,what,1
do,possible,1
do,should,1
