source,target,value
function,system,1
function,overall,1
function,sequence,1
function,discrete-time,1
function,filter,1
function,frequency,1
system,overall,1
system,frequency,1
overall,frequency,1
overall,sequence,1
sequence,signal,1
sequence,output,1
sequence,values,1
discrete-time,continuous-time,1
discrete-time,real,1
discrete-time,cosine,1
filter,coefficients,1
filter,whose,1
filter,lti,1
frequency,sequence,1
