source,target,value
decoding,lab,1
decoding,{,1
decoding,9,1
decoding,#,1
decoding,table,1
decoding,h,1
lab,#,1
lab,>,1
lab,{,1
{,>,1
{,9,1
{,#,1
9,#,1
9,lab,1
#,>,1
table,%,1
table,16,1
table,12,1
h,{,1
h,e^,1
h,=,1
