source,target,value
useful,what,1
useful,possible,1
useful,how,1
useful,should,1
useful,answer,1
useful,easy,1
what,how,1
what,possible,1
possible,easy,1
how,any,1
how,compute,1
should,may,1
should,might,1
should,what,1
answer,convenient,1
answer,may,1
easy,fact,1
