source,target,value
expedient,perceived,1
expedient,modulo-10,1
expedient,'47,1
expedient,speaking,1
expedient,split,1
expedient,attenuation,1
perceived,summing,1
perceived,specify,1
perceived,geometric,1
modulo-10,stated,1
modulo-10,throughout,1
modulo-10,sinusoid-in,1
'47,'poles,1
'47,attenuation,1
'47,somewhere,1
speaking,'for,1
speaking,testing,1
speaking,spectrograms,1
split,re-create,1
split,'47,1
attenuation,varying,1
attenuation,filtered,1
attenuation,purpose,1
