source,target,value
cumbersome,unique,1
cumbersome,1.9,1
cumbersome,substitute,1
cumbersome,hookes,1
cumbersome,structures,1
cumbersome,however,1
unique,actually,1
unique,inverse,1
unique,particular,1
1.9,probably,1
1.9,here,1
1.9,intuitive,1
substitute,use,1
substitute,now,1
substitute,specifically,1
hookes,1.9,1
hookes,distortion,1
hookes,allows,1
structures,approach,1
structures,question,1
structures,basic,1
however,therefore,1
however,now,1
however,furthermore,1
