source,target,value
thinking,angular,1
thinking,pulse,1
thinking,polar,1
thinking,locations,1
thinking,sound,1
thinking,order,1
angular,th,1
angular,about,1
angular,while,1
pulse,th,1
pulse,discrete,1
pulse,while,1
polar,most,1
polar,rotation,1
polar,while,1
locations,their,1
locations,peak,1
locations,together,1
sound,into,1
sound,about,1
sound,rotation,1
order,results,1
order,while,1
order,using,1
