source,target,value
exponential,exponentials,1
exponential,real,1
exponential,sum,1
exponential,cosine,1
exponential,number,1
exponential,complex,1
exponentials,number,1
exponentials,amplitudes,1
exponentials,numbers,1
real,whose,1
real,cosine,1
real,value,1
sum,defined,1
sum,terms,1
sum,same,1
cosine,continuous-time,1
cosine,whose,1
number,infinite,1
number,suddenly,1
complex,sum,1
complex,real,1
