source,target,value
necessary,represent,1
necessary,useful,1
necessary,should,1
necessary,easy,1
necessary,possible,1
necessary,do,1
represent,how,1
represent,useful,1
represent,any,1
useful,what,1
useful,possible,1
useful,how,1
should,may,1
should,might,1
should,what,1
easy,possible,1
easy,useful,1
easy,fact,1
possible,what,1
do,what,1
do,possible,1
do,should,1
