source,target,value
8000,'180,1
8000,'245,1
8000,'780,1
8000,'338,1
8000,'884,1
8000,'458,1
'180,'170,1
'180,'463,1
'180,'795,1
'245,'90,1
'245,'consider,1
'245,'dtft,1
'780,'592,1
'780,'275,1
'780,'656,1
'338,filter–-the,1
'338,tends,1
'338,'or,1
'884,'726,1
'884,'399,1
'884,'489,1
'458,'then,1
'458,'332,1
'458,'460,1
