source,target,value
sinusoid,angle,1
sinusoid,amplitude,1
sinusoid,length,1
sinusoid,part,1
sinusoid,periodic,1
sinusoid,finite-length,1
angle,shifted,1
angle,part,1
angle,phase,1
amplitude,shifted,1
amplitude,axis,1
amplitude,angle,1
length,samples,1
length,positive,1
part,called,1
part,finite-length,1
periodic,corresponding,1
periodic,finite-length,1
finite-length,between,1
finite-length,original,1
finite-length,shifted,1
