source,target,value
multiply,you,1
multiply,derive,1
multiply,way,1
multiply,cases,1
multiply,might,1
multiply,often,1
you,make,1
you,very,1
you,give,1
derive,interesting,1
derive,might,1
derive,our,1
way,out,1
way,very,1
way,make,1
cases,some,1
cases,no,1
cases,condition,1
might,may,1
might,often,1
might,should,1
often,very,1
often,just,1
