source,target,value
computable,immediately,1
computable,graph3d,1
computable,big,1
computable,intrinsically,1
computable,tricks,1
computable,print,1
immediately,table,1
immediately,j,1
immediately,512,1
graph3d,decoding,1
graph3d,j,1
graph3d,lab,1
big,going,1
big,right-hand,1
big,crucial,1
intrinsically,tiny,1
intrinsically,export,1
intrinsically,groups,1
tricks,copies,1
tricks,ten,1
tricks,dramatically,1
print,fraction,1
print,flashing,1
print,windows,1
