source,target,value
plug,predictable,1
plug,calculator,1
plug,x4100,1
plug,x.,1
plug,recovered,1
plug,'instead,1
predictable,frequency-response,1
predictable,absolutely,1
calculator,particles,1
calculator,techniques,1
calculator,quickly,1
x4100,'434,1
x4100,'610,1
x.,manipulate,1
x.,grow,1
x.,dltidemo,1
recovered,select,1
recovered,inverting,1
recovered,rescaled,1
'instead,spectrograms,1
'instead,illustration,1
'instead,hundreds,1
