source,target,value
motor,still,1
motor,about,1
motor,through,1
motor,sound,1
motor,most,1
motor,after,1
still,disk,1
still,spot,1
still,usually,1
about,into,1
about,long,1
about,without,1
through,digital,1
through,th,1
through,their,1
sound,into,1
sound,about,1
sound,rotation,1
most,another,1
most,some,1
most,without,1
after,some,1
after,audio,1
after,most,1
