source,target,value
class,filters,1
class,just,1
class,coefficient,1
class,mathematical,1
class,change,1
class,summation,1
filters,very,1
filters,interesting,1
filters,design,1
just,mathematical,1
just,special,1
just,new,1
coefficient,equivalent,1
coefficient,linear,1
coefficient,simply,1
mathematical,very,1
mathematical,integral,1
change,index,1
change,mathematical,1
change,any,1
summation,very,1
summation,mathematical,1
summation,even,1
